Species,Stock,Region,Latitude,Longitude,AlongShore_Distance,StockNumber,SNIndex,BY,S,R,t
pink,AKPen NW,Alaska Peninsula,54.982,163.37,3141,36,40,1962,4,21.8,12
pink,AKPen NW,Alaska Peninsula,54.982,163.37,3141,36,40,1963,4.4,2.9,13
pink,AKPen NW,Alaska Peninsula,54.982,163.37,3141,36,40,1964,15,17.7,14
pink,AKPen NW,Alaska Peninsula,54.982,163.37,3141,36,40,1965,0.9,1,15
pink,AKPen NW,Alaska Peninsula,54.982,163.37,3141,36,40,1966,1.7,26.5,16
pink,AKPen NW,Alaska Peninsula,54.982,163.37,3141,36,40,1967,0.7,4.4,17
pink,AKPen NW,Alaska Peninsula,54.982,163.37,3141,36,40,1968,26.5,18.9,18
pink,AKPen NW,Alaska Peninsula,54.982,163.37,3141,36,40,1969,4.4,8.8,19
pink,AKPen NW,Alaska Peninsula,54.982,163.37,3141,36,40,1970,11.1,1.2,20
pink,AKPen NW,Alaska Peninsula,54.982,163.37,3141,36,40,1971,8.5,0.2,21
pink,AKPen NW,Alaska Peninsula,54.982,163.37,3141,36,40,1972,1.2,33,22
pink,AKPen NW,Alaska Peninsula,54.982,163.37,3141,36,40,1973,0.2,0.6,23
pink,AKPen NW,Alaska Peninsula,54.982,163.37,3141,36,40,1974,23,37.3,24
pink,AKPen NW,Alaska Peninsula,54.982,163.37,3141,36,40,1975,0.6,6.4,25
pink,AKPen NW,Alaska Peninsula,54.982,163.37,3141,36,40,1976,37.3,558.2,26
pink,AKPen NW,Alaska Peninsula,54.982,163.37,3141,36,40,1977,6.4,12.7,27
pink,AKPen NW,Alaska Peninsula,54.982,163.37,3141,36,40,1978,90.4,391.9,28
pink,AKPen NW,Alaska Peninsula,54.982,163.37,3141,36,40,1979,9.3,14.8,29
pink,AKPen NW,Alaska Peninsula,54.982,163.37,3141,36,40,1980,94,56.8,30
pink,AKPen NW,Alaska Peninsula,54.982,163.37,3141,36,40,1981,5.7,5.2,31
pink,AKPen NW,Alaska Peninsula,54.982,163.37,3141,36,40,1982,51.7,42.8,32
pink,AKPen NW,Alaska Peninsula,54.982,163.37,3141,36,40,1983,3.9,3.3,33
pink,AKPen NW,Alaska Peninsula,54.982,163.37,3141,36,40,1984,33,22.8,34
pink,AKPen NW,Alaska Peninsula,54.982,163.37,3141,36,40,1985,1.4,1.9,35
pink,AKPen NW,Alaska Peninsula,54.982,163.37,3141,36,40,1986,12.9,58.7,36
pink,AKPen NW,Alaska Peninsula,54.982,163.37,3141,36,40,1987,1.1,5.1,37
pink,AKPen NW,Alaska Peninsula,54.982,163.37,3141,36,40,1988,28.5,22.3,38
pink,AKPen NW,Alaska Peninsula,54.982,163.37,3141,36,40,1989,1.9,4.6,39
pink,AKPen NW,Alaska Peninsula,54.982,163.37,3141,36,40,1990,22.2,58.3,40
pink,AKPen NW,Alaska Peninsula,54.982,163.37,3141,36,40,1991,1.2,0.8,41
pink,AKPen NW,Alaska Peninsula,54.982,163.37,3141,36,40,1992,50,282.8,42
pink,AKPen NW,Alaska Peninsula,54.982,163.37,3141,36,40,1993,0.7,6.6,43
pink,AKPen NW,Alaska Peninsula,54.982,163.37,3141,36,40,1994,94.7,219.8,44
pink,AKPen NW,Alaska Peninsula,54.982,163.37,3141,36,40,1995,5.2,9.9,45
pink,AKPen NW,Alaska Peninsula,54.982,163.37,3141,36,40,1996,216.6,145.6,46
pink,AKPen SE and Scentral,Alaska Peninsula,55.5,161,2988,37,39,1962,826.1,2417,12
pink,AKPen SE and Scentral,Alaska Peninsula,55.5,161,2988,37,39,1963,886.5,3121.3,13
pink,AKPen SE and Scentral,Alaska Peninsula,55.5,161,2988,37,39,1964,902.4,847.7,14
pink,AKPen SE and Scentral,Alaska Peninsula,55.5,161,2988,37,39,1965,789.9,380.4,15
pink,AKPen SE and Scentral,Alaska Peninsula,55.5,161,2988,37,39,1966,627.4,1391.4,16
pink,AKPen SE and Scentral,Alaska Peninsula,55.5,161,2988,37,39,1967,327.3,2769,17
pink,AKPen SE and Scentral,Alaska Peninsula,55.5,161,2988,37,39,1968,528.1,2386.27,18
pink,AKPen SE and Scentral,Alaska Peninsula,55.5,161,2988,37,39,1969,1906.2,1699.94,19
pink,AKPen SE and Scentral,Alaska Peninsula,55.5,161,2988,37,39,1970,1007.9,135.11,20
pink,AKPen SE and Scentral,Alaska Peninsula,55.5,161,2988,37,39,1971,488,122.13,21
pink,AKPen SE and Scentral,Alaska Peninsula,55.5,161,2988,37,39,1972,81.8,334.13,22
pink,AKPen SE and Scentral,Alaska Peninsula,55.5,161,2988,37,39,1973,85.7,387.85,23
pink,AKPen SE and Scentral,Alaska Peninsula,55.5,161,2988,37,39,1974,238.6,3119.81,24
pink,AKPen SE and Scentral,Alaska Peninsula,55.5,161,2988,37,39,1975,357.8,3332,25
pink,AKPen SE and Scentral,Alaska Peninsula,55.5,161,2988,37,39,1976,1084,6134.15,26
pink,AKPen SE and Scentral,Alaska Peninsula,55.5,161,2988,37,39,1977,2168.5,6964.13,27
pink,AKPen SE and Scentral,Alaska Peninsula,55.5,161,2988,37,39,1978,1966.3,5142.53,28
pink,AKPen SE and Scentral,Alaska Peninsula,55.5,161,2988,37,39,1979,2125.1,5825.47,29
pink,AKPen SE and Scentral,Alaska Peninsula,55.5,161,2988,37,39,1980,1410.4,5638.13,30
pink,AKPen SE and Scentral,Alaska Peninsula,55.5,161,2988,37,39,1981,1875,2884.63,31
pink,AKPen SE and Scentral,Alaska Peninsula,55.5,161,2988,37,39,1982,1533.2,8519.35,32
pink,AKPen SE and Scentral,Alaska Peninsula,55.5,161,2988,37,39,1983,639.2,4553.14,33
pink,AKPen SE and Scentral,Alaska Peninsula,55.5,161,2988,37,39,1984,2526.7,4252.06,34
pink,AKPen SE and Scentral,Alaska Peninsula,55.5,161,2988,37,39,1985,1229.3,2447.77,35
pink,AKPen SE and Scentral,Alaska Peninsula,55.5,161,2988,37,39,1986,1185.5,6336.99,36
pink,AKPen SE and Scentral,Alaska Peninsula,55.5,161,2988,37,39,1987,1304.4,6761.57,37
pink,AKPen SE and Scentral,Alaska Peninsula,55.5,161,2988,37,39,1988,1636.5,2756.94,38
pink,AKPen SE and Scentral,Alaska Peninsula,55.5,161,2988,37,39,1989,1179.3,9818.25,39
pink,AKPen SE and Scentral,Alaska Peninsula,55.5,161,2988,37,39,1990,1018.2,6641.63,40
pink,AKPen SE and Scentral,Alaska Peninsula,55.5,161,2988,37,39,1991,2268.4,9725.71,41
pink,AKPen SE and Scentral,Alaska Peninsula,55.5,161,2988,37,39,1992,1781,4850.29,42
pink,AKPen SE and Scentral,Alaska Peninsula,55.5,161,2988,37,39,1993,2232.2,15767.36,43
pink,AKPen SE and Scentral,Alaska Peninsula,55.5,161,2988,37,39,1994,1700.53,4182.9,44
pink,AKPen SE and Scentral,Alaska Peninsula,55.5,161,2988,37,39,1995,4404.45,4861.03,45
pink,AKPen SE and Scentral,Alaska Peninsula,55.5,161,2988,37,39,1996,2668.95,8421.89,46
pink,AKPen SW and Unimak,Alaska Peninsula,54.5,163.5,3156,38,41,1962,772.7,1724.7,12
pink,AKPen SW and Unimak,Alaska Peninsula,54.5,163.5,3156,38,41,1963,431.4,720.2,13
pink,AKPen SW and Unimak,Alaska Peninsula,54.5,163.5,3156,38,41,1964,534,160.5,14
pink,AKPen SW and Unimak,Alaska Peninsula,54.5,163.5,3156,38,41,1965,245.5,122.4,15
pink,AKPen SW and Unimak,Alaska Peninsula,54.5,163.5,3156,38,41,1966,92,573,16
pink,AKPen SW and Unimak,Alaska Peninsula,54.5,163.5,3156,38,41,1967,118.2,834,17
pink,AKPen SW and Unimak,Alaska Peninsula,54.5,163.5,3156,38,41,1968,295.2,543.03,18
pink,AKPen SW and Unimak,Alaska Peninsula,54.5,163.5,3156,38,41,1969,568.7,426.29,19
pink,AKPen SW and Unimak,Alaska Peninsula,54.5,163.5,3156,38,41,1970,291,36.56,20
pink,AKPen SW and Unimak,Alaska Peninsula,54.5,163.5,3156,38,41,1971,214.7,27.17,21
pink,AKPen SW and Unimak,Alaska Peninsula,54.5,163.5,3156,38,41,1972,29.6,50.45,22
pink,AKPen SW and Unimak,Alaska Peninsula,54.5,163.5,3156,38,41,1973,25.1,219.64,23
pink,AKPen SW and Unimak,Alaska Peninsula,54.5,163.5,3156,38,41,1974,45.8,679.19,24
pink,AKPen SW and Unimak,Alaska Peninsula,54.5,163.5,3156,38,41,1975,194.3,789.05,25
pink,AKPen SW and Unimak,Alaska Peninsula,54.5,163.5,3156,38,41,1976,372.4,2224.73,26
pink,AKPen SW and Unimak,Alaska Peninsula,54.5,163.5,3156,38,41,1977,509.3,2074.95,27
pink,AKPen SW and Unimak,Alaska Peninsula,54.5,163.5,3156,38,41,1978,892.4,3834.23,28
pink,AKPen SW and Unimak,Alaska Peninsula,54.5,163.5,3156,38,41,1979,504.4,1062.97,29
pink,AKPen SW and Unimak,Alaska Peninsula,54.5,163.5,3156,38,41,1980,1231.2,1670.93,30
pink,AKPen SW and Unimak,Alaska Peninsula,54.5,163.5,3156,38,41,1981,431.8,738.32,31
pink,AKPen SW and Unimak,Alaska Peninsula,54.5,163.5,3156,38,41,1982,759.8,5961.14,32
pink,AKPen SW and Unimak,Alaska Peninsula,54.5,163.5,3156,38,41,1983,212,1384.85,33
pink,AKPen SW and Unimak,Alaska Peninsula,54.5,163.5,3156,38,41,1984,1824.9,1204.07,34
pink,AKPen SW and Unimak,Alaska Peninsula,54.5,163.5,3156,38,41,1985,384.5,284.24,35
pink,AKPen SW and Unimak,Alaska Peninsula,54.5,163.5,3156,38,41,1986,531.2,3367.21,36
pink,AKPen SW and Unimak,Alaska Peninsula,54.5,163.5,3156,38,41,1987,236.1,2199.22,37
pink,AKPen SW and Unimak,Alaska Peninsula,54.5,163.5,3156,38,41,1988,1203.1,1187.5,38
pink,AKPen SW and Unimak,Alaska Peninsula,54.5,163.5,3156,38,41,1989,691.6,3105.97,39
pink,AKPen SW and Unimak,Alaska Peninsula,54.5,163.5,3156,38,41,1990,580.2,5310.25,40
pink,AKPen SW and Unimak,Alaska Peninsula,54.5,163.5,3156,38,41,1991,678.4,3111.1,41
pink,AKPen SW and Unimak,Alaska Peninsula,54.5,163.5,3156,38,41,1992,1053.4,4872.63,42
pink,AKPen SW and Unimak,Alaska Peninsula,54.5,163.5,3156,38,41,1993,757.9,6762.89,43
pink,AKPen SW and Unimak,Alaska Peninsula,54.5,163.5,3156,38,41,1994,1371.2,1285.48,44
pink,AKPen SW and Unimak,Alaska Peninsula,54.5,163.5,3156,38,41,1995,2001.85,2091.5,45
pink,AKPen SW and Unimak,Alaska Peninsula,54.5,163.5,3156,38,41,1996,978.6,3812.51,46
pink,Afognak,Kodiak,58.26222,152.5883,2431,26,29,1980,481.19,1020.61,30
pink,Afognak,Kodiak,58.26222,152.5883,2431,26,29,1981,431.26,423.72,31
pink,Afognak,Kodiak,58.26222,152.5883,2431,26,29,1982,328.22,697.89,32
pink,Afognak,Kodiak,58.26222,152.5883,2431,26,29,1983,229.47,723.53,33
pink,Afognak,Kodiak,58.26222,152.5883,2431,26,29,1984,232.56,1229.15,34
pink,Afognak,Kodiak,58.26222,152.5883,2431,26,29,1985,422.61,575.75,35
pink,Afognak,Kodiak,58.26222,152.5883,2431,26,29,1986,368.49,3077.85,36
pink,Afognak,Kodiak,58.26222,152.5883,2431,26,29,1987,260.85,943.02,37
pink,Afognak,Kodiak,58.26222,152.5883,2431,26,29,1988,651.85,1217.39,38
pink,Afognak,Kodiak,58.26222,152.5883,2431,26,29,1989,943.02,912.98,39
pink,Afognak,Kodiak,58.26222,152.5883,2431,26,29,1990,206.39,843.14,40
pink,Afognak,Kodiak,58.26222,152.5883,2431,26,29,1991,310.98,3026.16,41
pink,Afognak,Kodiak,58.26222,152.5883,2431,26,29,1992,447.94,1157.38,42
pink,Afognak,Kodiak,58.26222,152.5883,2431,26,29,1993,407.76,4332.73,43
pink,Afognak,Kodiak,58.26222,152.5883,2431,26,29,1994,533.98,293.77,44
pink,Afognak,Kodiak,58.26222,152.5883,2431,26,29,1995,588.73,579.94,45
pink,Afognak,Kodiak,58.26222,152.5883,2431,26,29,1996,127.87,1671.74,46
pink,Alitak,Kodiak,56.88528,154.1217,2546,28,31,1980,517.91,986.6,30
pink,Alitak,Kodiak,56.88528,154.1217,2546,28,31,1981,625.21,1868.88,31
pink,Alitak,Kodiak,56.88528,154.1217,2546,28,31,1982,466.83,747.32,32
pink,Alitak,Kodiak,56.88528,154.1217,2546,28,31,1983,440.36,1856.54,33
pink,Alitak,Kodiak,56.88528,154.1217,2546,28,31,1984,313.52,1077.13,34
pink,Alitak,Kodiak,56.88528,154.1217,2546,28,31,1985,798.64,1393.69,35
pink,Alitak,Kodiak,56.88528,154.1217,2546,28,31,1986,349.07,646.4,36
pink,Alitak,Kodiak,56.88528,154.1217,2546,28,31,1987,476.79,2892.82,37
pink,Alitak,Kodiak,56.88528,154.1217,2546,28,31,1988,260.4,234.01,38
pink,Alitak,Kodiak,56.88528,154.1217,2546,28,31,1989,2710.82,2842.24,39
pink,Alitak,Kodiak,56.88528,154.1217,2546,28,31,1990,89.01,242.22,40
pink,Alitak,Kodiak,56.88528,154.1217,2546,28,31,1991,468.24,4415.16,41
pink,Alitak,Kodiak,56.88528,154.1217,2546,28,31,1992,183.12,1666.71,42
pink,Alitak,Kodiak,56.88528,154.1217,2546,28,31,1993,949.66,10856.35,43
pink,Alitak,Kodiak,56.88528,154.1217,2546,28,31,1994,545.91,1043.86,44
pink,Alitak,Kodiak,56.88528,154.1217,2546,28,31,1995,3796.35,1459,45
pink,Alitak,Kodiak,56.88528,154.1217,2546,28,31,1996,490.46,2987.2,46
pink,Area 10,BC Central Coast,51.28722,127.6819,509,10,13,1950,35,60.05,0
pink,Area 10,BC Central Coast,51.28722,127.6819,509,10,13,1951,3.5,30.51,1
pink,Area 10,BC Central Coast,51.28722,127.6819,509,10,13,1952,35,15.49,2
pink,Area 10,BC Central Coast,51.28722,127.6819,509,10,13,1953,15.03,45.4,3
pink,Area 10,BC Central Coast,51.28722,127.6819,509,10,13,1954,6,60.27,4
pink,Area 10,BC Central Coast,51.28722,127.6819,509,10,13,1955,22.5,19.37,5
pink,Area 10,BC Central Coast,51.28722,127.6819,509,10,13,1956,35.03,58.28,6
pink,Area 10,BC Central Coast,51.28722,127.6819,509,10,13,1957,7.5,23.18,7
pink,Area 10,BC Central Coast,51.28722,127.6819,509,10,13,1958,3.5,32.5,8
pink,Area 10,BC Central Coast,51.28722,127.6819,509,10,13,1959,15.03,46.66,9
pink,Area 10,BC Central Coast,51.28722,127.6819,509,10,13,1960,3.5,178.06,10
pink,Area 10,BC Central Coast,51.28722,127.6819,509,10,13,1961,7.5,11.11,11
pink,Area 10,BC Central Coast,51.28722,127.6819,509,10,13,1962,35,62.42,12
pink,Area 10,BC Central Coast,51.28722,127.6819,509,10,13,1963,7.5,35.07,13
pink,Area 10,BC Central Coast,51.28722,127.6819,509,10,13,1964,1.5,45.22,14
pink,Area 10,BC Central Coast,51.28722,127.6819,509,10,13,1965,7.5,113.66,15
pink,Area 10,BC Central Coast,51.28722,127.6819,509,10,13,1966,7.5,99.63,16
pink,Area 10,BC Central Coast,51.28722,127.6819,509,10,13,1967,3.5,6.04,17
pink,Area 10,BC Central Coast,51.28722,127.6819,509,10,13,1968,15.03,72.55,18
pink,Area 10,BC Central Coast,51.28722,127.6819,509,10,13,1969,0.4,7.32,19
pink,Area 10,BC Central Coast,51.28722,127.6819,509,10,13,1970,15,12.94,20
pink,Area 10,BC Central Coast,51.28722,127.6819,509,10,13,1971,4,11.42,21
pink,Area 10,BC Central Coast,51.28722,127.6819,509,10,13,1972,2.53,32.2,22
pink,Area 10,BC Central Coast,51.28722,127.6819,509,10,13,1973,5.03,4.06,23
pink,Area 10,BC Central Coast,51.28722,127.6819,509,10,13,1974,9,33.06,24
pink,Area 10,BC Central Coast,51.28722,127.6819,509,10,13,1975,1.3,38.13,25
pink,Area 10,BC Central Coast,51.28722,127.6819,509,10,13,1976,22.1,35.49,26
pink,Area 10,BC Central Coast,51.28722,127.6819,509,10,13,1977,20.1,36.95,27
pink,Area 10,BC Central Coast,51.28722,127.6819,509,10,13,1978,19,3.26,28
pink,Area 10,BC Central Coast,51.28722,127.6819,509,10,13,1979,30.25,88.26,29
pink,Area 10,BC Central Coast,51.28722,127.6819,509,10,13,1980,2.5,12.41,30
pink,Area 10,BC Central Coast,51.28722,127.6819,509,10,13,1981,65.04,47.85,31
pink,Area 10,BC Central Coast,51.28722,127.6819,509,10,13,1982,9.03,3.99,32
pink,Area 10,BC Central Coast,51.28722,127.6819,509,10,13,1983,45.27,42.42,33
pink,Area 10,BC Central Coast,51.28722,127.6819,509,10,13,1984,3.52,34.89,34
pink,Area 10,BC Central Coast,51.28722,127.6819,509,10,13,1985,35.6,29.09,35
pink,Area 10,BC Central Coast,51.28722,127.6819,509,10,13,1986,26.57,38.63,36
pink,Area 10,BC Central Coast,51.28722,127.6819,509,10,13,1987,18.23,29.33,37
pink,Area 10,BC Central Coast,51.28722,127.6819,509,10,13,1988,18.11,45.46,38
pink,Area 10,BC Central Coast,51.28722,127.6819,509,10,13,1989,28.11,25.06,39
pink,Area 10,BC Central Coast,51.28722,127.6819,509,10,13,1990,41.07,51.7,40
pink,Area 10,BC Central Coast,51.28722,127.6819,509,10,13,1991,15.13,22.13,41
pink,Area 10,BC Central Coast,51.28722,127.6819,509,10,13,1992,2.1,11.91,42
pink,Area 10,BC Central Coast,51.28722,127.6819,509,10,13,1993,10.08,26.66,43
pink,Area 10,BC Central Coast,51.28722,127.6819,509,10,13,1994,2.03,6.8,44
pink,Area 10,BC Central Coast,51.28722,127.6819,509,10,13,1995,26.53,1.5,45
pink,Area 2E,BC North Coast,53.0175,131.5778,831,14,17,1950,357.25,1308.89,0
pink,Area 2E,BC North Coast,53.0175,131.5778,831,14,17,1951,29.78,26.32,1
pink,Area 2E,BC North Coast,53.0175,131.5778,831,14,17,1952,715.05,760.82,2
pink,Area 2E,BC North Coast,53.0175,131.5778,831,14,17,1953,25.78,52.91,3
pink,Area 2E,BC North Coast,53.0175,131.5778,831,14,17,1954,406,415.47,4
pink,Area 2E,BC North Coast,53.0175,131.5778,831,14,17,1955,23.28,173.85,5
pink,Area 2E,BC North Coast,53.0175,131.5778,831,14,17,1956,261.6,737.24,6
pink,Area 2E,BC North Coast,53.0175,131.5778,831,14,17,1957,46.28,147,7
pink,Area 2E,BC North Coast,53.0175,131.5778,831,14,17,1958,312.9,566.68,8
pink,Area 2E,BC North Coast,53.0175,131.5778,831,14,17,1959,142.28,58.58,9
pink,Area 2E,BC North Coast,53.0175,131.5778,831,14,17,1960,370.7,1521.05,10
pink,Area 2E,BC North Coast,53.0175,131.5778,831,14,17,1961,42.33,115.4,11
pink,Area 2E,BC North Coast,53.0175,131.5778,831,14,17,1962,677.45,176.45,12
pink,Area 2E,BC North Coast,53.0175,131.5778,831,14,17,1963,115.4,45.92,13
pink,Area 2E,BC North Coast,53.0175,131.5778,831,14,17,1964,138.8,784.77,14
pink,Area 2E,BC North Coast,53.0175,131.5778,831,14,17,1965,45.7,75.31,15
pink,Area 2E,BC North Coast,53.0175,131.5778,831,14,17,1966,509.38,1253.94,16
pink,Area 2E,BC North Coast,53.0175,131.5778,831,14,17,1967,71.95,146.16,17
pink,Area 2E,BC North Coast,53.0175,131.5778,831,14,17,1968,769.34,1385.87,18
pink,Area 2E,BC North Coast,53.0175,131.5778,831,14,17,1969,120.43,27.44,19
pink,Area 2E,BC North Coast,53.0175,131.5778,831,14,17,1970,808.36,1143.27,20
pink,Area 2E,BC North Coast,53.0175,131.5778,831,14,17,1971,26.7,34.62,21
pink,Area 2E,BC North Coast,53.0175,131.5778,831,14,17,1972,766.95,644.73,22
pink,Area 2E,BC North Coast,53.0175,131.5778,831,14,17,1973,34.23,26.03,23
pink,Area 2E,BC North Coast,53.0175,131.5778,831,14,17,1974,423.17,2233.2,24
pink,Area 2E,BC North Coast,53.0175,131.5778,831,14,17,1975,20.37,11.51,25
pink,Area 2E,BC North Coast,53.0175,131.5778,831,14,17,1976,615.1,774.89,26
pink,Area 2E,BC North Coast,53.0175,131.5778,831,14,17,1977,8.58,21.79,27
pink,Area 2E,BC North Coast,53.0175,131.5778,831,14,17,1978,528.39,306.18,28
pink,Area 2E,BC North Coast,53.0175,131.5778,831,14,17,1979,21.79,9.43,29
pink,Area 2E,BC North Coast,53.0175,131.5778,831,14,17,1980,305.17,164.3,30
pink,Area 2E,BC North Coast,53.0175,131.5778,831,14,17,1981,9.25,13.24,31
pink,Area 2E,BC North Coast,53.0175,131.5778,831,14,17,1982,164.2,235.48,32
pink,Area 2E,BC North Coast,53.0175,131.5778,831,14,17,1983,13.24,29.37,33
pink,Area 2E,BC North Coast,53.0175,131.5778,831,14,17,1984,191.85,1056.91,34
pink,Area 2E,BC North Coast,53.0175,131.5778,831,14,17,1985,19.99,35.8,35
pink,Area 2E,BC North Coast,53.0175,131.5778,831,14,17,1986,703.76,710.55,36
pink,Area 2E,BC North Coast,53.0175,131.5778,831,14,17,1987,35.57,25.98,37
pink,Area 2E,BC North Coast,53.0175,131.5778,831,14,17,1988,572.3,1211.59,38
pink,Area 2E,BC North Coast,53.0175,131.5778,831,14,17,1989,23.26,14.21,39
pink,Area 2E,BC North Coast,53.0175,131.5778,831,14,17,1990,876.18,677.87,40
pink,Area 2E,BC North Coast,53.0175,131.5778,831,14,17,1991,14.07,18.35,41
pink,Area 2E,BC North Coast,53.0175,131.5778,831,14,17,1992,654.26,586.62,42
pink,Area 2E,BC North Coast,53.0175,131.5778,831,14,17,1993,18.14,3.88,43
pink,Area 2E,BC North Coast,53.0175,131.5778,831,14,17,1994,501.81,624.37,44
pink,Area 2E,BC North Coast,53.0175,131.5778,831,14,17,1995,3.84,5.62,45
pink,Area 6,BC North Coast,53.08889,129.1992,685,13,16,1950,204.48,1857.25,0
pink,Area 6,BC North Coast,53.08889,129.1992,685,13,16,1951,633.83,268.62,1
pink,Area 6,BC North Coast,53.08889,129.1992,685,13,16,1952,480.55,790.78,2
pink,Area 6,BC North Coast,53.08889,129.1992,685,13,16,1953,121.09,525.71,3
pink,Area 6,BC North Coast,53.08889,129.1992,685,13,16,1954,210.9,2268.59,4
pink,Area 6,BC North Coast,53.08889,129.1992,685,13,16,1955,151.33,237.34,5
