Species,Stock,Region,Latitude,Longitude,AlongShore_Distance,StockNumber,SNIndex,BY,S,R,t
pink,Kodiak Eside-Nend,Kodiak,57.77889,152.3592,2424,29,28,1983,652.09,1539.52,33
pink,Kodiak Eside-Nend,Kodiak,57.77889,152.3592,2424,29,28,1984,581.12,1309.34,34
pink,Kodiak Eside-Nend,Kodiak,57.77889,152.3592,2424,29,28,1985,971.07,1943.55,35
pink,Kodiak Eside-Nend,Kodiak,57.77889,152.3592,2424,29,28,1986,707.22,3730.7,36
pink,Kodiak Eside-Nend,Kodiak,57.77889,152.3592,2424,29,28,1987,679.85,2713.1,37
pink,Kodiak Eside-Nend,Kodiak,57.77889,152.3592,2424,29,28,1988,856.7,911.44,38
pink,Kodiak Eside-Nend,Kodiak,57.77889,152.3592,2424,29,28,1989,2713.1,7343.53,39
pink,Kodiak Eside-Nend,Kodiak,57.77889,152.3592,2424,29,28,1990,498.44,1117.44,40
pink,Kodiak Eside-Nend,Kodiak,57.77889,152.3592,2424,29,28,1991,1174.53,6718.96,41
pink,Kodiak Eside-Nend,Kodiak,57.77889,152.3592,2424,29,28,1992,557.94,1852.85,42
pink,Kodiak Eside-Nend,Kodiak,57.77889,152.3592,2424,29,28,1993,1305.56,11286.43,43
pink,Kodiak Eside-Nend,Kodiak,57.77889,152.3592,2424,29,28,1994,994.65,392.48,44
pink,Kodiak Eside-Nend,Kodiak,57.77889,152.3592,2424,29,28,1995,2665.43,2142.89,45
pink,Kodiak Eside-Nend,Kodiak,57.77889,152.3592,2424,29,28,1996,344.98,1398.93,46
pink,Kodiak Mainland,Kodiak,58.03333,154.6644,2562,30,32,1980,529.89,1106.38,30
pink,Kodiak Mainland,Kodiak,58.03333,154.6644,2562,30,32,1981,533,427.26,31
pink,Kodiak Mainland,Kodiak,58.03333,154.6644,2562,30,32,1982,524.5,839.52,32
pink,Kodiak Mainland,Kodiak,58.03333,154.6644,2562,30,32,1983,243.52,698.43,33
pink,Kodiak Mainland,Kodiak,58.03333,154.6644,2562,30,32,1984,494.78,1398.89,34
pink,Kodiak Mainland,Kodiak,58.03333,154.6644,2562,30,32,1985,437.38,756.6,35
pink,Kodiak Mainland,Kodiak,58.03333,154.6644,2562,30,32,1986,592.71,2649,36
pink,Kodiak Mainland,Kodiak,58.03333,154.6644,2562,30,32,1987,530.4,3977.02,37
pink,Kodiak Mainland,Kodiak,58.03333,154.6644,2562,30,32,1988,901,1525.51,38
pink,Kodiak Mainland,Kodiak,58.03333,154.6644,2562,30,32,1989,3977.02,2308,39
pink,Kodiak Mainland,Kodiak,58.03333,154.6644,2562,30,32,1990,649.51,608.66,40
pink,Kodiak Mainland,Kodiak,58.03333,154.6644,2562,30,32,1991,1142,1825.11,41
pink,Kodiak Mainland,Kodiak,58.03333,154.6644,2562,30,32,1992,419.06,538.73,42
pink,Kodiak Mainland,Kodiak,58.03333,154.6644,2562,30,32,1993,459.41,1463.73,43
pink,Kodiak Mainland,Kodiak,58.03333,154.6644,2562,30,32,1994,344.93,480.25,44
pink,Kodiak Mainland,Kodiak,58.03333,154.6644,2562,30,32,1995,767.73,1567.35,45
pink,Kodiak Mainland,Kodiak,58.03333,154.6644,2562,30,32,1996,430.45,1454.05,46
pink,Kodiak Wside,Kodiak,57.11389,154.4947,2565,27,33,1980,4086.95,8739.94,30
pink,Kodiak Wside,Kodiak,57.11389,154.4947,2565,27,33,1981,680.66,2172.91,31
pink,Kodiak Wside,Kodiak,57.11389,154.4947,2565,27,33,1982,3461.81,11828.66,32
pink,Kodiak Wside,Kodiak,57.11389,154.4947,2565,27,33,1983,604.58,2260.82,33
pink,Kodiak Wside,Kodiak,57.11389,154.4947,2565,27,33,1984,2897.97,10255.65,34
pink,Kodiak Wside,Kodiak,57.11389,154.4947,2565,27,33,1985,581.26,1944.53,35
pink,Kodiak Wside,Kodiak,57.11389,154.4947,2565,27,33,1986,2090.57,8257.5,36
pink,Kodiak Wside,Kodiak,57.11389,154.4947,2565,27,33,1987,542.53,4298.63,37
pink,Kodiak Wside,Kodiak,57.11389,154.4947,2565,27,33,1988,1736.5,7581.56,38
pink,Kodiak Wside,Kodiak,57.11389,154.4947,2565,27,33,1989,4298.63,6212.85,39
pink,Kodiak Wside,Kodiak,57.11389,154.4947,2565,27,33,1990,4581.56,3308.87,40
pink,Kodiak Wside,Kodiak,57.11389,154.4947,2565,27,33,1991,1221.85,10248.89,41
pink,Kodiak Wside,Kodiak,57.11389,154.4947,2565,27,33,1992,1907.57,4889.56,42
pink,Kodiak Wside,Kodiak,57.11389,154.4947,2565,27,33,1993,1169.19,20891,43
pink,Kodiak Wside,Kodiak,57.11389,154.4947,2565,27,33,1994,1574.56,3648.34,44
pink,Kodiak Wside,Kodiak,57.11389,154.4947,2565,27,33,1995,2680,7327.85,45
pink,Kodiak Wside,Kodiak,57.11389,154.4947,2565,27,33,1996,1957.24,15361.07,46
pink,Montague,Prince William Sound,60.10917,147.3411,2082,21,25,1971,296.73,266.3,21
pink,Montague,Prince William Sound,60.10917,147.3411,2082,21,25,1972,33.14,11.75,22
pink,Montague,Prince William Sound,60.10917,147.3411,2082,21,25,1973,119.52,203.85,23
pink,Montague,Prince William Sound,60.10917,147.3411,2082,21,25,1974,11.75,13.79,24
pink,Montague,Prince William Sound,60.10917,147.3411,2082,21,25,1975,85.38,230.06,25
pink,Montague,Prince William Sound,60.10917,147.3411,2082,21,25,1976,13.79,56.69,26
pink,Montague,Prince William Sound,60.10917,147.3411,2082,21,25,1977,152.96,1566.81,27
pink,Montague,Prince William Sound,60.10917,147.3411,2082,21,25,1978,56.69,119.35,28
pink,Montague,Prince William Sound,60.10917,147.3411,2082,21,25,1979,219.4,534.3,29
pink,Montague,Prince William Sound,60.10917,147.3411,2082,21,25,1980,118.4,138.82,30
pink,Montague,Prince William Sound,60.10917,147.3411,2082,21,25,1981,255.42,388.44,31
pink,Montague,Prince William Sound,60.10917,147.3411,2082,21,25,1982,132.38,203.4,32
pink,Montague,Prince William Sound,60.10917,147.3411,2082,21,25,1983,230.2,1781.05,33
pink,Montague,Prince William Sound,60.10917,147.3411,2082,21,25,1984,191.81,44.68,34
pink,Montague,Prince William Sound,60.10917,147.3411,2082,21,25,1985,332.24,260.27,35
pink,Montague,Prince William Sound,60.10917,147.3411,2082,21,25,1986,44.68,67.99,36
pink,Montague,Prince William Sound,60.10917,147.3411,2082,21,25,1987,149.26,181.76,37
pink,Montague,Prince William Sound,60.10917,147.3411,2082,21,25,1988,67.99,124.23,38
pink,Montague,Prince William Sound,60.10917,147.3411,2082,21,25,1989,181.76,247.89,39
pink,Montague,Prince William Sound,60.10917,147.3411,2082,21,25,1990,113.57,47.16,40
pink,Montague,Prince William Sound,60.10917,147.3411,2082,21,25,1991,247.89,144.78,41
pink,Montague,Prince William Sound,60.10917,147.3411,2082,21,25,1992,47.16,60.08,42
pink,Montague,Prince William Sound,60.10917,147.3411,2082,21,25,1993,144.78,201.69,43
pink,Montague,Prince William Sound,60.10917,147.3411,2082,21,25,1994,60.08,92.97,44
pink,Montague,Prince William Sound,60.10917,147.3411,2082,21,25,1995,183.45,272.05,45
pink,Montague,Prince William Sound,60.10917,147.3411,2082,21,25,1996,92.97,591.8,46
pink,Moses Pt and Norton Bay,Norton Sound,64.748,161.78,4000,42,44,1968,126.76,390.27,18
pink,Moses Pt and Norton Bay,Norton Sound,64.748,161.78,4000,42,44,1969,69.47,26.3,19
pink,Moses Pt and Norton Bay,Norton Sound,64.748,161.78,4000,42,44,1970,371.72,91.39,20
pink,Moses Pt and Norton Bay,Norton Sound,64.748,161.78,4000,42,44,1971,24.24,66.34,21
pink,Moses Pt and Norton Bay,Norton Sound,64.748,161.78,4000,42,44,1972,83.56,74.63,22
pink,Moses Pt and Norton Bay,Norton Sound,64.748,161.78,4000,42,44,1973,54.09,118.11,23
pink,Moses Pt and Norton Bay,Norton Sound,64.748,161.78,4000,42,44,1974,58.76,50.15,24
pink,Moses Pt and Norton Bay,Norton Sound,64.748,161.78,4000,42,44,1975,95.32,64.42,25
pink,Moses Pt and Norton Bay,Norton Sound,64.748,161.78,4000,42,44,1976,35.57,125.13,26
pink,Moses Pt and Norton Bay,Norton Sound,64.748,161.78,4000,42,44,1977,50.92,222.94,27
pink,Moses Pt and Norton Bay,Norton Sound,64.748,161.78,4000,42,44,1978,73.76,994.32,28
pink,Moses Pt and Norton Bay,Norton Sound,64.748,161.78,4000,42,44,1980,984.33,542.05,30
pink,Moses Pt and Norton Bay,Norton Sound,64.748,161.78,4000,42,44,1982,523.28,859.34,32
pink,Moses Pt and Norton Bay,Norton Sound,64.748,161.78,4000,42,44,1983,292.76,33.33,33
pink,Moses Pt and Norton Bay,Norton Sound,64.748,161.78,4000,42,44,1984,830.14,292.96,34
pink,Moses Pt and Norton Bay,Norton Sound,64.748,161.78,4000,42,44,1985,31.49,6.73,35
pink,Moses Pt and Norton Bay,Norton Sound,64.748,161.78,4000,42,44,1986,277.13,317.81,36
pink,Moses Pt and Norton Bay,Norton Sound,64.748,161.78,4000,42,44,1988,302.35,591.35,38
pink,Moses Pt and Norton Bay,Norton Sound,64.748,161.78,4000,42,44,1990,590.85,1603.32,40
pink,Moses Pt and Norton Bay,Norton Sound,64.748,161.78,4000,42,44,1991,81.46,63.73,41
pink,Moses Pt and Norton Bay,Norton Sound,64.748,161.78,4000,42,44,1993,61.72,30.12,43
pink,Moses Pt and Norton Bay,Norton Sound,64.748,161.78,4000,42,44,1995,21.59,29.54,45
pink,Nome,Norton Sound,64.4828,165.305,4105,40,46,1978,70.14,430.05,28
pink,Nome,Norton Sound,64.4828,165.305,4105,40,46,1980,397.8,677.38,30
pink,Nome,Norton Sound,64.4828,165.305,4105,40,46,1981,13.1,28.6,31
pink,Nome,Norton Sound,64.4828,165.305,4105,40,46,1982,639.67,2405.39,32
pink,Nome,Norton Sound,64.4828,165.305,4105,40,46,1983,20.21,13.38,33
pink,Nome,Norton Sound,64.4828,165.305,4105,40,46,1984,2388.21,69.19,34
pink,Nome,Norton Sound,64.4828,165.305,4105,40,46,1985,11.26,2.68,35
pink,Nome,Norton Sound,64.4828,165.305,4105,40,46,1986,60.47,10.53,36
pink,Nome,Norton Sound,64.4828,165.305,4105,40,46,1987,1.43,30.81,37
pink,Nome,Norton Sound,64.4828,165.305,4105,40,46,1988,8.19,46.41,38
pink,Nome,Norton Sound,64.4828,165.305,4105,40,46,1989,29.77,25.32,39
pink,Nome,Norton Sound,64.4828,165.305,4105,40,46,1990,44.18,562.25,40
pink,Nome,Norton Sound,64.4828,165.305,4105,40,46,1991,25.13,15.05,41
pink,Nome,Norton Sound,64.4828,165.305,4105,40,46,1992,554.72,817.9,42
pink,Nome,Norton Sound,64.4828,165.305,4105,40,46,1993,14.18,1.97,43
pink,Nome,Norton Sound,64.4828,165.305,4105,40,46,1994,811.34,154.54,44
pink,Nome,Norton Sound,64.4828,165.305,4105,40,46,1995,1.48,1.56,45
pink,Nooksack,Puget Sound,48.775,122.5978,85,4,10,1959,30,197.7,9
pink,Nooksack,Puget Sound,48.775,122.5978,85,4,10,1961,100,630.69,11
pink,Nooksack,Puget Sound,48.775,122.5978,85,4,10,1963,150,33.72,13
pink,Nooksack,Puget Sound,48.775,122.5978,85,4,10,1965,15.25,75.46,15
pink,Nooksack,Puget Sound,48.775,122.5978,85,4,10,1967,20.38,45.23,17
pink,Nooksack,Puget Sound,48.775,122.5978,85,4,10,1969,22.82,111.51,19
pink,Nooksack,Puget Sound,48.775,122.5978,85,4,10,1971,64.06,163.7,21
pink,Nooksack,Puget Sound,48.775,122.5978,85,4,10,1973,42.35,113.34,23
pink,Nooksack,Puget Sound,48.775,122.5978,85,4,10,1975,37.9,56.82,25
pink,Nooksack,Puget Sound,48.775,122.5978,85,4,10,1977,19.47,264.55,27
pink,Nooksack,Puget Sound,48.775,122.5978,85,4,10,1979,48.77,109.12,29
pink,Nooksack,Puget Sound,48.775,122.5978,85,4,10,1981,26.81,107.98,31
pink,Nooksack,Puget Sound,48.775,122.5978,85,4,10,1983,66.97,48.01,33
pink,Nooksack,Puget Sound,48.775,122.5978,85,4,10,1985,24.91,89.42,35
pink,Nooksack,Puget Sound,48.775,122.5978,85,4,10,1987,32.69,300.71,37
pink,Nooksack,Puget Sound,48.775,122.5978,85,4,10,1989,126.01,122.62,39
pink,Nooksack,Puget Sound,48.775,122.5978,85,4,10,1991,21.3,98.32,41
pink,Nooksack,Puget Sound,48.775,122.5978,85,4,10,1993,51.68,291.34,43
pink,Nooksack,Puget Sound,48.775,122.5978,85,4,10,1995,207.11,62,45
pink,Nushagak,Bristol Bay,58.62222,158.5911,3364,39,42,1960,146.36,1423.44,10
pink,Nushagak,Bristol Bay,58.62222,158.5911,3364,39,42,1962,543.01,2407.88,12
pink,Nushagak,Bristol Bay,58.62222,158.5911,3364,39,42,1964,910.06,3779.49,14
pink,Nushagak,Bristol Bay,58.62222,158.5911,3364,39,42,1966,1442.42,3866.27,16
pink,Nushagak,Bristol Bay,58.62222,158.5911,3364,39,42,1968,2161.12,570.41,18
pink,Nushagak,Bristol Bay,58.62222,158.5911,3364,39,42,1970,152.58,126.49,20
pink,Nushagak,Bristol Bay,58.62222,158.5911,3364,39,42,1972,58.54,999.13,22
pink,Nushagak,Bristol Bay,58.62222,158.5911,3364,39,42,1974,585.52,1603.02,24
pink,Nushagak,Bristol Bay,58.62222,158.5911,3364,39,42,1976,863.43,13734.81,26
pink,Nushagak,Bristol Bay,58.62222,158.5911,3364,39,42,1978,9386.48,4987.74,28
pink,Nushagak,Bristol Bay,58.62222,158.5911,3364,39,42,1980,2785.2,2995.93,30
pink,Nushagak,Bristol Bay,58.62222,158.5911,3364,39,42,1982,1656.66,6053.61,32
pink,Nushagak,Bristol Bay,58.62222,158.5911,3364,39,42,1984,2926.45,339.31,34
pink,Nushagak,Bristol Bay,58.62222,158.5911,3364,39,42,1986,72.19,738.5,36
pink,Nushagak,Bristol Bay,58.62222,158.5911,3364,39,42,1988,494.61,855.56,38
pink,Nushagak,Bristol Bay,58.62222,158.5911,3364,39,42,1994,191.77,823.99,44
pink,Nushagak,Bristol Bay,58.62222,158.5911,3364,39,42,1996,821.31,139.21,46
pink,PWS E D.,Prince William Sound,60.78722222,146.7,2006,20,24,1967,255.24,1124.18,17
pink,PWS E D.,Prince William Sound,60.78722222,146.7,2006,20,24,1968,364.93,745.42,18
pink,PWS E D.,Prince William Sound,60.78722222,146.7,2006,20,24,1969,160.6,2327.41,19
pink,PWS E D.,Prince William Sound,60.78722222,146.7,2006,20,24,1970,387.09,344.47,20
pink,PWS E D.,Prince William Sound,60.78722222,146.7,2006,20,24,1971,352.8,636.49,21
pink,PWS E D.,Prince William Sound,60.78722222,146.7,2006,20,24,1972,344.47,256.88,22
pink,PWS E D.,Prince William Sound,60.78722222,146.7,2006,20,24,1973,309.04,1124.89,23
pink,PWS E D.,Prince William Sound,60.78722222,146.7,2006,20,24,1974,256.88,1853.02,24
pink,PWS E D.,Prince William Sound,60.78722222,146.7,2006,20,24,1975,412.56,2063.97,25
pink,PWS E D.,Prince William Sound,60.78722222,146.7,2006,20,24,1976,472.08,1795.2,26
pink,PWS E D.,Prince William Sound,60.78722222,146.7,2006,20,24,1977,390.93,5142.25,27
pink,PWS E D.,Prince William Sound,60.78722222,146.7,2006,20,24,1978,279.12,3676.09,28
pink,PWS E D.,Prince William Sound,60.78722222,146.7,2006,20,24,1979,642.22,5396.92,29
pink,PWS E D.,Prince William Sound,60.78722222,146.7,2006,20,24,1980,535.96,3532.67,30
pink,PWS E D.,Prince William Sound,60.78722222,146.7,2006,20,24,1981,599.34,2912.01,31
pink,PWS E D.,Prince William Sound,60.78722222,146.7,2006,20,24,1982,573.07,5734.77,32
pink,PWS E D.,Prince William Sound,60.78722222,146.7,2006,20,24,1983,481.95,7465.67,33
pink,PWS E D.,Prince William Sound,60.78722222,146.7,2006,20,24,1984,1209.74,2844.92,34
pink,PWS E D.,Prince William Sound,60.78722222,146.7,2006,20,24,1985,750.53,7479.12,35
pink,PWS E D.,Prince William Sound,60.78722222,146.7,2006,20,24,1986,356.38,843.69,36
pink,PWS E D.,Prince William Sound,60.78722222,146.7,2006,20,24,1987,514.57,3510.47,37
pink,PWS E D.,Prince William Sound,60.78722222,146.7,2006,20,24,1988,362.37,8414.02,38
pink,PWS E D.,Prince William Sound,60.78722222,146.7,2006,20,24,1989,359.37,3091.6,39
pink,PWS E D.,Prince William Sound,60.78722222,146.7,2006,20,24,1990,443.66,693.61,40
pink,PWS E D.,Prince William Sound,60.78722222,146.7,2006,20,24,1991,474.38,315.21,41
pink,PWS E D.,Prince William Sound,60.78722222,146.7,2006,20,24,1992,204.38,12169.56,42
pink,PWS E D.,Prince William Sound,60.78722222,146.7,2006,20,24,1993,315.21,4632.33,43
pink,PWS E D.,Prince William Sound,60.78722222,146.7,2006,20,24,1994,615.24,6643.3,44
pink,PWS E D.,Prince William Sound,60.78722222,146.7,2006,20,24,1995,396.7,4880.09,45
pink,PWS E D.,Prince William Sound,60.78722222,146.7,2006,20,24,1996,584.24,2608.76,46
pink,PWS SE D.,Prince William Sound,60.5,146.6,2001,22,23,1967,236.61,723.09,17
pink,PWS SE D.,Prince William Sound,60.5,146.6,2001,22,23,1968,179.12,231.1,18
pink,PWS SE D.,Prince William Sound,60.5,146.6,2001,22,23,1969,26.91,456.09,19
pink,PWS SE D.,Prince William Sound,60.5,146.6,2001,22,23,1970,140.66,79.06,20
pink,PWS SE D.,Prince William Sound,60.5,146.6,2001,22,23,1971,179.48,835.21,21
pink,PWS SE D.,Prince William Sound,60.5,146.6,2001,22,23,1972,79.06,94.65,22
pink,PWS SE D.,Prince William Sound,60.5,146.6,2001,22,23,1973,177.78,1070.13,23
pink,PWS SE D.,Prince William Sound,60.5,146.6,2001,22,23,1974,94.65,199.96,24
pink,PWS SE D.,Prince William Sound,60.5,146.6,2001,22,23,1975,194.67,1102.15,25
pink,PWS SE D.,Prince William Sound,60.5,146.6,2001,22,23,1976,117.59,380.73,26
pink,PWS SE D.,Prince William Sound,60.5,146.6,2001,22,23,1977,277.78,4889.56,27
pink,PWS SE D.,Prince William Sound,60.5,146.6,2001,22,23,1978,164.03,1579.07,28
pink,PWS SE D.,Prince William Sound,60.5,146.6,2001,22,23,1979,728.63,3581.14,29
pink,PWS SE D.,Prince William Sound,60.5,146.6,2001,22,23,1980,307.68,1229.98,30
pink,PWS SE D.,Prince William Sound,60.5,146.6,2001,22,23,1981,359.87,2083.69,31
pink,PWS SE D.,Prince William Sound,60.5,146.6,2001,22,23,1982,482.86,2037.6,32
pink,PWS SE D.,Prince William Sound,60.5,146.6,2001,22,23,1983,601.68,3379.07,33
pink,PWS SE D.,Prince William Sound,60.5,146.6,2001,22,23,1984,792.56,303.1,34
pink,PWS SE D.,Prince William Sound,60.5,146.6,2001,22,23,1985,645.51,1286.62,35
pink,PWS SE D.,Prince William Sound,60.5,146.6,2001,22,23,1986,155.83,154.32,36
pink,PWS SE D.,Prince William Sound,60.5,146.6,2001,22,23,1987,330.63,388.18,37
pink,PWS SE D.,Prince William Sound,60.5,146.6,2001,22,23,1988,152.54,316.42,38
pink,PWS SE D.,Prince William Sound,60.5,146.6,2001,22,23,1989,315,533.17,39
pink,PWS SE D.,Prince William Sound,60.5,146.6,2001,22,23,1990,304.09,95.07,40
pink,PWS SE D.,Prince William Sound,60.5,146.6,2001,22,23,1991,533.17,315.09,41
pink,PWS SE D.,Prince William Sound,60.5,146.6,2001,22,23,1992,95.07,196.38,42
pink,PWS SE D.,Prince William Sound,60.5,146.6,2001,22,23,1993,315.09,347.73,43
pink,PWS SE D.,Prince William Sound,60.5,146.6,2001,22,23,1994,196.38,330.29,44
pink,PWS SE D.,Prince William Sound,60.5,146.6,2001,22,23,1995,336.31,613.18,45
pink,PWS SE D.,Prince William Sound,60.5,146.6,2001,22,23,1996,330.29,549.49,46
pink,Perryville,Chignik,55.85417,159.3314,2880,35,38,1962,155.5,194.6,12
pink,Perryville,Chignik,55.85417,159.3314,2880,35,38,1963,162,726.8,13
pink,Perryville,Chignik,55.85417,159.3314,2880,35,38,1964,72,178.2,14
pink,Perryville,Chignik,55.85417,159.3314,2880,35,38,1965,82,160.5,15
pink,Perryville,Chignik,55.85417,159.3314,2880,35,38,1966,90,324.8,16
pink,Perryville,Chignik,55.85417,159.3314,2880,35,38,1967,155.3,1480.8,17
pink,Perryville,Chignik,55.85417,159.3314,2880,35,38,1968,128.7,444,18
pink,Perryville,Chignik,55.85417,159.3314,2880,35,38,1969,218.6,257.1,19
pink,Perryville,Chignik,55.85417,159.3314,2880,35,38,1970,72.6,19.8,20
pink,Perryville,Chignik,55.85417,159.3314,2880,35,38,1971,45,31.5,21
pink,Perryville,Chignik,55.85417,159.3314,2880,35,38,1972,7.8,60.2,22
pink,Perryville,Chignik,55.85417,159.3314,2880,35,38,1973,31.5,45.3,23
pink,Perryville,Chignik,55.85417,159.3314,2880,35,38,1974,60.2,194.5,24
pink,Perryville,Chignik,55.85417,159.3314,2880,35,38,1975,45.3,160,25
pink,Perryville,Chignik,55.85417,159.3314,2880,35,38,1976,89.3,438.3,26
pink,Perryville,Chignik,55.85417,159.3314,2880,35,38,1977,115.4,452.7,27
pink,Perryville,Chignik,55.85417,159.3314,2880,35,38,1978,157.5,189.4,28
pink,Perryville,Chignik,55.85417,159.3314,2880,35,38,1979,181.3,340.3,29
pink,Perryville,Chignik,55.85417,159.3314,2880,35,38,1980,74.8,31.7,30
pink,Perryville,Chignik,55.85417,159.3314,2880,35,38,1981,116,178.4,31
pink,Perryville,Chignik,55.85417,159.3314,2880,35,38,1982,13.4,110.6,32
pink,Perryville,Chignik,55.85417,159.3314,2880,35,38,1983,64.5,277.7,33
pink,Perryville,Chignik,55.85417,159.3314,2880,35,38,1984,109.8,341.8,34
pink,Perryville,Chignik,55.85417,159.3314,2880,35,38,1985,235.2,101,35
