Species,Stock,Region,Latitude,Longitude,AlongShore_Distance,StockNumber,SNIndex,BY,S,R,t
pink,Perryville,Chignik,55.85417,159.3314,2880,35,38,1986,180.5,592.5,36
pink,Perryville,Chignik,55.85417,159.3314,2880,35,38,1987,65.7,267.4,37
pink,Perryville,Chignik,55.85417,159.3314,2880,35,38,1988,181.3,133.8,38
pink,Perryville,Chignik,55.85417,159.3314,2880,35,38,1989,267.4,815.4,39
pink,Perryville,Chignik,55.85417,159.3314,2880,35,38,1990,88.4,548.6,40
pink,Perryville,Chignik,55.85417,159.3314,2880,35,38,1991,343.5,1097.5,41
pink,Perryville,Chignik,55.85417,159.3314,2880,35,38,1992,190.4,238.8,42
pink,Perryville,Chignik,55.85417,159.3314,2880,35,38,1993,448.4,1263.1,43
pink,Perryville,Chignik,55.85417,159.3314,2880,35,38,1994,153.9,454.2,44
pink,Perryville,Chignik,55.85417,159.3314,2880,35,38,1995,582.1,235.3,45
pink,Puyallup,Puget Sound,,,,,,1959,14,35.3,9
pink,Puyallup,Puget Sound,,,,,,1961,10,114.78,11
pink,Puyallup,Puget Sound,,,,,,1963,10.22,35.63,13
pink,Puyallup,Puget Sound,,,,,,1965,25.13,40.22,15
pink,Puyallup,Puget Sound,,,,,,1967,22.04,22.86,17
pink,Puyallup,Puget Sound,,,,,,1969,16,63.04,19
pink,Puyallup,Puget Sound,,,,,,1971,40,31.49,21
pink,Puyallup,Puget Sound,,,,,,1973,12.19,35.38,23
pink,Puyallup,Puget Sound,,,,,,1975,11.8,55.19,25
pink,Puyallup,Washington,47.26972,122.4272,0,5,1,1977,29.43,102.38,27
pink,Puyallup,Washington,47.26972,122.4272,0,5,1,1979,29.48,34.02,29
pink,Puyallup,Washington,47.26972,122.4272,0,5,1,1981,12.12,25.34,31
pink,Puyallup,Washington,47.26972,122.4272,0,5,1,1983,11.6,53.77,33
pink,Puyallup,Washington,47.26972,122.4272,0,5,1,1985,34.1,45.78,35
pink,Puyallup,Washington,47.26972,122.4272,0,5,1,1987,34.4,108.41,37
pink,Puyallup,Washington,47.26972,122.4272,0,5,1,1989,49.85,23.35,39
pink,Puyallup,Washington,47.26972,122.4272,0,5,1,1991,14,12.84,41
pink,Puyallup,Washington,47.26972,122.4272,0,5,1,1993,10.07,25.39,43
pink,Puyallup,Washington,47.26972,122.4272,0,5,1,1995,17.6,2.89,45
pink,SEAK N Inside,Southeast Alaska,57.57528,134.7503,1234,16,19,1960,608.45,2052.75,10
pink,SEAK N Inside,Southeast Alaska,57.57528,134.7503,1234,16,19,1961,1940.7,15462.65,11
pink,SEAK N Inside,Southeast Alaska,57.57528,134.7503,1234,16,19,1962,1565.48,9030.79,12
pink,SEAK N Inside,Southeast Alaska,57.57528,134.7503,1234,16,19,1963,2834.51,6102.59,13
pink,SEAK N Inside,Southeast Alaska,57.57528,134.7503,1234,16,19,1964,1819.1,6690.11,14
pink,SEAK N Inside,Southeast Alaska,57.57528,134.7503,1234,16,19,1965,1545.91,3676.61,15
pink,SEAK N Inside,Southeast Alaska,57.57528,134.7503,1234,16,19,1966,1929.06,12908.29,16
pink,SEAK N Inside,Southeast Alaska,57.57528,134.7503,1234,16,19,1967,1354.36,5500.47,17
pink,SEAK N Inside,Southeast Alaska,57.57528,134.7503,1234,16,19,1968,3067.44,8059.56,18
pink,SEAK N Inside,Southeast Alaska,57.57528,134.7503,1234,16,19,1969,2015.21,6081.45,19
pink,SEAK N Inside,Southeast Alaska,57.57528,134.7503,1234,16,19,1970,2882.64,6761.22,20
pink,SEAK N Inside,Southeast Alaska,57.57528,134.7503,1234,16,19,1971,3153,4540.26,21
pink,SEAK N Inside,Southeast Alaska,57.57528,134.7503,1234,16,19,1972,3566.05,2792.32,22
pink,SEAK N Inside,Southeast Alaska,57.57528,134.7503,1234,16,19,1973,2915.59,1466.06,23
pink,SEAK N Inside,Southeast Alaska,57.57528,134.7503,1234,16,19,1974,2190.82,1348.2,24
pink,SEAK N Inside,Southeast Alaska,57.57528,134.7503,1234,16,19,1975,1414.85,5068.89,25
pink,SEAK N Inside,Southeast Alaska,57.57528,134.7503,1234,16,19,1976,1309.35,7325.09,26
pink,SEAK N Inside,Southeast Alaska,57.57528,134.7503,1234,16,19,1977,4738.55,8961.77,27
pink,SEAK N Inside,Southeast Alaska,57.57528,134.7503,1234,16,19,1978,4686.75,5318.08,28
pink,SEAK N Inside,Southeast Alaska,57.57528,134.7503,1234,16,19,1979,6865.7,7175.02,29
pink,SEAK N Inside,Southeast Alaska,57.57528,134.7503,1234,16,19,1980,3963.7,17654.94,30
pink,SEAK N Inside,Southeast Alaska,57.57528,134.7503,1234,16,19,1981,4524.74,9656.93,31
pink,SEAK N Inside,Southeast Alaska,57.57528,134.7503,1234,16,19,1982,6834.68,9645.55,32
pink,SEAK N Inside,Southeast Alaska,57.57528,134.7503,1234,16,19,1983,6148.26,30058.03,33
pink,SEAK N Inside,Southeast Alaska,57.57528,134.7503,1234,16,19,1984,5886.19,6241.22,34
pink,SEAK N Inside,Southeast Alaska,57.57528,134.7503,1234,16,19,1985,14441.31,12654,35
pink,SEAK N Inside,Southeast Alaska,57.57528,134.7503,1234,16,19,1986,5350.78,6098.36,36
pink,SEAK N Inside,Southeast Alaska,57.57528,134.7503,1234,16,19,1987,7467.76,20703.59,37
pink,SEAK N Inside,Southeast Alaska,57.57528,134.7503,1234,16,19,1988,4129.31,11976.21,38
pink,SEAK N Inside,Southeast Alaska,57.57528,134.7503,1234,16,19,1989,7972.45,27581.79,39
pink,SEAK N Inside,Southeast Alaska,57.57528,134.7503,1234,16,19,1990,6541.01,23891.77,40
pink,SEAK N Inside,Southeast Alaska,57.57528,134.7503,1234,16,19,1991,9550.21,24634.61,41
pink,SEAK N Inside,Southeast Alaska,57.57528,134.7503,1234,16,19,1992,8486.86,49721.47,42
pink,SEAK N Inside,Southeast Alaska,57.57528,134.7503,1234,16,19,1993,7579.14,11759.61,43
pink,SEAK N Inside,Southeast Alaska,57.57528,134.7503,1234,16,19,1994,14110.53,19678.79,44
pink,SEAK N Inside,Southeast Alaska,57.57528,134.7503,1234,16,19,1995,6905.15,22950.67,45
pink,SEAK N Inside,Southeast Alaska,57.57528,134.7503,1234,16,19,1996,10592.32,22501.9,46
pink,SEAK N Outside,Southeast Alaska,57.17694,135.7869,1281,17,20,1960,261.42,571.21,10
pink,SEAK N Outside,Southeast Alaska,57.17694,135.7869,1281,17,20,1961,1265.68,4064.06,11
pink,SEAK N Outside,Southeast Alaska,57.17694,135.7869,1281,17,20,1962,508.3,778.14,12
pink,SEAK N Outside,Southeast Alaska,57.17694,135.7869,1281,17,20,1963,2771.33,1977.66,13
pink,SEAK N Outside,Southeast Alaska,57.17694,135.7869,1281,17,20,1964,707.74,533.55,14
pink,SEAK N Outside,Southeast Alaska,57.17694,135.7869,1281,17,20,1965,1369.29,609.18,15
pink,SEAK N Outside,Southeast Alaska,57.17694,135.7869,1281,17,20,1966,507.54,584.78,16
pink,SEAK N Outside,Southeast Alaska,57.17694,135.7869,1281,17,20,1967,494.25,1477.44,17
pink,SEAK N Outside,Southeast Alaska,57.17694,135.7869,1281,17,20,1968,543.25,587.35,18
pink,SEAK N Outside,Southeast Alaska,57.17694,135.7869,1281,17,20,1969,1354.63,1054.57,19
pink,SEAK N Outside,Southeast Alaska,57.17694,135.7869,1281,17,20,1970,522.63,804.88,20
pink,SEAK N Outside,Southeast Alaska,57.17694,135.7869,1281,17,20,1971,966.12,1166.33,21
pink,SEAK N Outside,Southeast Alaska,57.17694,135.7869,1281,17,20,1972,760.05,1052.41,22
pink,SEAK N Outside,Southeast Alaska,57.17694,135.7869,1281,17,20,1973,916.01,1843.68,23
pink,SEAK N Outside,Southeast Alaska,57.17694,135.7869,1281,17,20,1974,997.92,996.48,24
pink,SEAK N Outside,Southeast Alaska,57.17694,135.7869,1281,17,20,1975,1279.89,6511.8,25
pink,SEAK N Outside,Southeast Alaska,57.17694,135.7869,1281,17,20,1976,898.33,2076.28,26
pink,SEAK N Outside,Southeast Alaska,57.17694,135.7869,1281,17,20,1977,4336.14,6181.59,27
pink,SEAK N Outside,Southeast Alaska,57.17694,135.7869,1281,17,20,1978,1941.62,897.5,28
pink,SEAK N Outside,Southeast Alaska,57.17694,135.7869,1281,17,20,1979,4464.66,6012.22,29
pink,SEAK N Outside,Southeast Alaska,57.17694,135.7869,1281,17,20,1980,826.88,2161.26,30
pink,SEAK N Outside,Southeast Alaska,57.17694,135.7869,1281,17,20,1981,3328.5,5557.96,31
pink,SEAK N Outside,Southeast Alaska,57.17694,135.7869,1281,17,20,1982,1688.52,3626.91,32
pink,SEAK N Outside,Southeast Alaska,57.17694,135.7869,1281,17,20,1983,3022.63,9968.9,33
pink,SEAK N Outside,Southeast Alaska,57.17694,135.7869,1281,17,20,1984,2394.27,1234.68,34
pink,SEAK N Outside,Southeast Alaska,57.17694,135.7869,1281,17,20,1985,4385.62,1781.45,35
pink,SEAK N Outside,Southeast Alaska,57.17694,135.7869,1281,17,20,1986,1025.13,714.17,36
pink,SEAK N Outside,Southeast Alaska,57.17694,135.7869,1281,17,20,1987,1367.69,2421.86,37
pink,SEAK N Outside,Southeast Alaska,57.17694,135.7869,1281,17,20,1988,657.85,1266.68,38
pink,SEAK N Outside,Southeast Alaska,57.17694,135.7869,1281,17,20,1989,1553,2361.85,39
pink,SEAK N Outside,Southeast Alaska,57.17694,135.7869,1281,17,20,1990,1101.88,2430.42,40
pink,SEAK N Outside,Southeast Alaska,57.17694,135.7869,1281,17,20,1991,1993.43,3168.48,41
pink,SEAK N Outside,Southeast Alaska,57.17694,135.7869,1281,17,20,1992,2035.33,5198.66,42
pink,SEAK N Outside,Southeast Alaska,57.17694,135.7869,1281,17,20,1993,2123.95,5243.23,43
pink,SEAK N Outside,Southeast Alaska,57.17694,135.7869,1281,17,20,1994,4209.6,6573.96,44
pink,SEAK N Outside,Southeast Alaska,57.17694,135.7869,1281,17,20,1995,3497.7,10516.84,45
pink,SEAK N Outside,Southeast Alaska,57.17694,135.7869,1281,17,20,1996,4760.42,13154.38,46
pink,SEAK S,Southeast Alaska,55.71556,131.8714,970,15,18,1960,1363.4,14302.77,10
pink,SEAK S,Southeast Alaska,55.71556,131.8714,970,15,18,1961,948.17,9797.11,11
pink,SEAK S,Southeast Alaska,55.71556,131.8714,970,15,18,1962,3295.48,16700.79,12
pink,SEAK S,Southeast Alaska,55.71556,131.8714,970,15,18,1963,4651.88,9612.62,13
pink,SEAK S,Southeast Alaska,55.71556,131.8714,970,15,18,1964,5441.8,22764.43,14
pink,SEAK S,Southeast Alaska,55.71556,131.8714,970,15,18,1965,3902.16,1671.56,15
pink,SEAK S,Southeast Alaska,55.71556,131.8714,970,15,18,1966,7114.73,19792.26,16
pink,SEAK S,Southeast Alaska,55.71556,131.8714,970,15,18,1967,1030.02,4208.08,17
pink,SEAK S,Southeast Alaska,55.71556,131.8714,970,15,18,1968,4591.56,9221.73,18
pink,SEAK S,Southeast Alaska,55.71556,131.8714,970,15,18,1969,3010.39,11427.03,19
pink,SEAK S,Southeast Alaska,55.71556,131.8714,970,15,18,1970,3810.11,13262.36,20
pink,SEAK S,Southeast Alaska,55.71556,131.8714,970,15,18,1971,5179.44,8673.89,21
pink,SEAK S,Southeast Alaska,55.71556,131.8714,970,15,18,1972,4109.36,8076.72,22
pink,SEAK S,Southeast Alaska,55.71556,131.8714,970,15,18,1973,4118.89,9403.25,23
pink,SEAK S,Southeast Alaska,55.71556,131.8714,970,15,18,1974,3855.72,13915.96,24
pink,SEAK S,Southeast Alaska,55.71556,131.8714,970,15,18,1975,6073.25,25377.18,25
pink,SEAK S,Southeast Alaska,55.71556,131.8714,970,15,18,1976,8758.96,30480.23,26
pink,SEAK S,Southeast Alaska,55.71556,131.8714,970,15,18,1977,14135.18,17390.94,27
pink,SEAK S,Southeast Alaska,55.71556,131.8714,970,15,18,1978,12055.23,25591.34,28
pink,SEAK S,Southeast Alaska,55.71556,131.8714,970,15,18,1979,10398.94,25289.36,29
pink,SEAK S,Southeast Alaska,55.71556,131.8714,970,15,18,1980,12684.34,22393.02,30
pink,SEAK S,Southeast Alaska,55.71556,131.8714,970,15,18,1981,11821.36,46026.86,31
pink,SEAK S,Southeast Alaska,55.71556,131.8714,970,15,18,1982,9476.02,38440.27,32
pink,SEAK S,Southeast Alaska,55.71556,131.8714,970,15,18,1983,14605.86,56955.48,33
pink,SEAK S,Southeast Alaska,55.71556,131.8714,970,15,18,1984,18803.27,76929.92,34
pink,SEAK S,Southeast Alaska,55.71556,131.8714,970,15,18,1985,26255.48,17406.26,35
pink,SEAK S,Southeast Alaska,55.71556,131.8714,970,15,18,1986,31929.92,17569.48,36
pink,SEAK S,Southeast Alaska,55.71556,131.8714,970,15,18,1987,12806.26,65850.44,37
pink,SEAK S,Southeast Alaska,55.71556,131.8714,970,15,18,1988,8522.48,42457.44,38
pink,SEAK S,Southeast Alaska,55.71556,131.8714,970,15,18,1989,20050.44,58805.83,39
pink,SEAK S,Southeast Alaska,55.71556,131.8714,970,15,18,1990,15757.44,35377.06,40
pink,SEAK S,Southeast Alaska,55.71556,131.8714,970,15,18,1991,15305.83,58847.86,41
pink,SEAK S,Southeast Alaska,55.71556,131.8714,970,15,18,1992,16377.06,36654.6,42
pink,SEAK S,Southeast Alaska,55.71556,131.8714,970,15,18,1993,19847.86,66624.78,43
pink,SEAK S,Southeast Alaska,55.71556,131.8714,970,15,18,1994,15554.6,98932.04,44
pink,SEAK S,Southeast Alaska,55.71556,131.8714,970,15,18,1995,25324.78,31997.55,45
pink,SEAK S,Southeast Alaska,55.71556,131.8714,970,15,18,1996,45232.04,72329.65,46
pink,Situk R.,Yakutat,59.43353,139.5467,1614,18,21,1962,210,242.74,12
pink,Situk R.,Yakutat,59.43353,139.5467,1614,18,21,1964,210,16.03,14
pink,Situk R.,Yakutat,59.43353,139.5467,1614,18,21,1965,90,267.54,15
pink,Situk R.,Yakutat,59.43353,139.5467,1614,18,21,1967,240,37.85,17
pink,Situk R.,Yakutat,59.43353,139.5467,1614,18,21,1969,34.5,30.18,19
pink,Situk R.,Yakutat,59.43353,139.5467,1614,18,21,1971,27.18,254.22,21
pink,Situk R.,Yakutat,59.43353,139.5467,1614,18,21,1972,30,63.68,22
pink,Situk R.,Yakutat,59.43353,139.5467,1614,18,21,1973,240,142.24,23
pink,Situk R.,Yakutat,59.43353,139.5467,1614,18,21,1974,60,45.97,24
pink,Situk R.,Yakutat,59.43353,139.5467,1614,18,21,1975,133.8,208.09,25
pink,Situk R.,Yakutat,59.43353,139.5467,1614,18,21,1976,38.08,373.41,26
pink,Situk R.,Yakutat,59.43353,139.5467,1614,18,21,1977,177.71,482.7,27
pink,Situk R.,Yakutat,59.43353,139.5467,1614,18,21,1978,360,294.3,28
pink,Situk R.,Yakutat,59.43353,139.5467,1614,18,21,1979,450,332.87,29
pink,Situk R.,Yakutat,59.43353,139.5467,1614,18,21,1980,250,47.05,30
pink,Situk R.,Yakutat,59.43353,139.5467,1614,18,21,1981,300,194.91,31
pink,Situk R.,Yakutat,59.43353,139.5467,1614,18,21,1982,40.3,127.15,32
pink,Situk R.,Yakutat,59.43353,139.5467,1614,18,21,1983,183.58,378.24,33
pink,Situk R.,Yakutat,59.43353,139.5467,1614,18,21,1984,113.16,261.18,34
pink,Situk R.,Yakutat,59.43353,139.5467,1614,18,21,1985,366,84.48,35
pink,Situk R.,Yakutat,59.43353,139.5467,1614,18,21,1986,255,97.47,36
pink,Situk R.,Yakutat,59.43353,139.5467,1614,18,21,1987,72,338.34,37
pink,Situk R.,Yakutat,59.43353,139.5467,1614,18,21,1988,78.75,553.51,38
pink,Situk R.,Yakutat,59.43353,139.5467,1614,18,21,1989,288.25,195.34,39
pink,Situk R.,Yakutat,59.43353,139.5467,1614,18,21,1990,525,25.65,40
pink,Skagit,Puget Sound,48.3875,122.3656,46,3,6,1959,200,666.29,9
pink,Skagit,Puget Sound,48.3875,122.3656,46,3,6,1961,400,4946.24,11
pink,Skagit,Puget Sound,48.3875,122.3656,46,3,6,1963,1190,286.53,13
pink,Skagit,Puget Sound,48.3875,122.3656,46,3,6,1965,150,253.09,15
pink,Skagit,Puget Sound,48.3875,122.3656,46,3,6,1967,100,152.49,17
pink,Skagit,Puget Sound,48.3875,122.3656,46,3,6,1969,100,494.19,19
pink,Skagit,Puget Sound,48.3875,122.3656,46,3,6,1971,300.56,493.08,21
pink,Skagit,Puget Sound,48.3875,122.3656,46,3,6,1973,251.18,200.35,23
pink,Skagit,Puget Sound,48.3875,122.3656,46,3,6,1975,103.14,902.12,25
pink,Skagit,Puget Sound,48.3875,122.3656,46,3,6,1977,504.92,983.26,27
pink,Skagit,Puget Sound,48.3875,122.3656,46,3,6,1979,300.38,362.55,29
pink,Skagit,Puget Sound,48.3875,122.3656,46,3,6,1981,100.27,541.28,31
pink,Skagit,Puget Sound,48.3875,122.3656,46,3,6,1983,470.13,1287.76,33
pink,Skagit,Puget Sound,48.3875,122.3656,46,3,6,1985,710.03,1059.25,35
pink,Skagit,Puget Sound,48.3875,122.3656,46,3,6,1987,593.54,1281.52,37
pink,Skagit,Puget Sound,48.3875,122.3656,46,3,6,1989,401.3,618.18,39
pink,Skagit,Puget Sound,48.3875,122.3656,46,3,6,1991,351,701.79,41
pink,Skagit,Puget Sound,48.3875,122.3656,46,3,6,1993,530,1557.37,43
pink,Skagit,Puget Sound,48.3875,122.3656,46,3,6,1995,857,109.77,45
pink,Snohomish,Puget Sound,,,,,,1959,85,89.43,9
pink,Snohomish,Puget Sound,,,,,,1961,50.17,970.71,11
pink,Snohomish,Puget Sound,,,,,,1963,275.04,326.3,13
pink,Snohomish,Puget Sound,,,,,,1965,185.02,221.36,15
pink,Snohomish,Puget Sound,,,,,,1967,95.01,107.03,17
pink,Snohomish,Puget Sound,,,,,,1969,70.01,189.83,19
pink,Snohomish,Puget Sound,,,,,,1971,125,200.61,21
pink,Snohomish,Puget Sound,,,,,,1973,110,122.6,23
pink,Snohomish,Puget Sound,,,,,,1975,65.75,229.82,25
pink,Snohomish,Puget Sound,,,,,,1977,125.99,352.09,27
pink,Snohomish,Puget Sound,,,,,,1979,180.72,185.21,29
pink,Snohomish,Puget Sound,,,,,,1981,90.1,258.27,31
pink,Snohomish,Puget Sound,,,,,,1983,198.28,552.55,33
pink,Snohomish,Puget Sound,,,,,,1985,302.19,224.34,35
pink,Snohomish,Puget Sound,,,,,,1987,152.42,297.56,37
pink,Snohomish,Puget Sound,,,,,,1989,80.15,247.11,39
pink,Snohomish,Puget Sound,,,,,,1991,174,105.48,41
pink,Snohomish,Puget Sound,,,,,,1993,100,115.26,43
pink,Snohomish,Puget Sound,,,,,,1995,101.6,108.45,45
pink,Stillaguamish,Puget Sound,48.23861,122.3758,38,5,3,1959,125,222.83,9
pink,Stillaguamish,Puget Sound,48.23861,122.3758,38,5,3,1961,125,2258.77,11
pink,Stillaguamish,Puget Sound,48.23861,122.3758,38,5,3,1963,640,326.27,13
pink,Stillaguamish,Puget Sound,48.23861,122.3758,38,5,3,1965,185,244.63,15
pink,Stillaguamish,Puget Sound,48.23861,122.3758,38,5,3,1967,105,114.66,17
pink,Stillaguamish,Puget Sound,48.23861,122.3758,38,5,3,1969,75,303.73,19
pink,Stillaguamish,Puget Sound,48.23861,122.3758,38,5,3,1971,200,63.83,21
pink,Stillaguamish,Puget Sound,48.23861,122.3758,38,5,3,1973,35,55.99,23
pink,Stillaguamish,Puget Sound,48.23861,122.3758,38,5,3,1975,30,69.32,25
pink,Stillaguamish,Puget Sound,48.23861,122.3758,38,5,3,1977,38,263.07,27
pink,Stillaguamish,Puget Sound,48.23861,122.3758,38,5,3,1979,135,42.49,29
pink,Stillaguamish,Puget Sound,48.23861,122.3758,38,5,3,1981,18,164.25,31
pink,Stillaguamish,Puget Sound,48.23861,122.3758,38,5,3,1983,126.1,375.19,33
pink,Stillaguamish,Puget Sound,48.23861,122.3758,38,5,3,1985,200,175.17,35
pink,Stillaguamish,Puget Sound,48.23861,122.3758,38,5,3,1987,119,312.05,37
pink,Stillaguamish,Puget Sound,48.23861,122.3758,38,5,3,1989,70.4,123.8,39
pink,Stillaguamish,Puget Sound,48.23861,122.3758,38,5,3,1991,86,116.03,41
pink,Stillaguamish,Puget Sound,48.23861,122.3758,38,5,3,1993,110,240.93,43
pink,Stillaguamish,Puget Sound,48.23861,122.3758,38,5,3,1995,208,92.78,45
pink,Unalakleet,Norton Sound,63.86944,160.7878,3825,43,43,1970,12.4,86.3,20
pink,Unalakleet,Norton Sound,63.86944,160.7878,3825,43,43,1971,0.8,46.11,21
pink,Unalakleet,Norton Sound,63.86944,160.7878,3825,43,43,1972,54.93,254.96,22
pink,Unalakleet,Norton Sound,63.86944,160.7878,3825,43,43,1973,26.54,34.78,23
pink,Unalakleet,Norton Sound,63.86944,160.7878,3825,43,43,1974,154.29,52.13,24
pink,Unalakleet,Norton Sound,63.86944,160.7878,3825,43,43,1975,17.89,34.44,25
pink,Unalakleet,Norton Sound,63.86944,160.7878,3825,43,43,1976,10.61,171.28,26
pink,Unalakleet,Norton Sound,63.86944,160.7878,3825,43,43,1977,4.57,66.11,27
pink,Unalakleet,Norton Sound,63.86944,160.7878,3825,43,43,1978,21.81,350.11,28
pink,Unalakleet,Norton Sound,63.86944,160.7878,3825,43,43,1979,9.5,129.56,29
pink,Unalakleet,Norton Sound,63.86944,160.7878,3825,43,43,1980,127.9,336.25,30
pink,Unalakleet,Norton Sound,63.86944,160.7878,3825,43,43,1981,0.58,44.99,31
pink,Unalakleet,Norton Sound,63.86944,160.7878,3825,43,43,1982,173.35,475.81,32
pink,Unalakleet,Norton Sound,63.86944,160.7878,3825,43,43,1983,4.98,4.42,33
pink,Unalakleet,Norton Sound,63.86944,160.7878,3825,43,43,1984,458.39,236.49,34
pink,Unalakleet,Norton Sound,63.86944,160.7878,3825,43,43,1986,236.49,136.5,36
pink,Unalakleet,Norton Sound,63.86944,160.7878,3825,43,43,1988,112.77,25.69,38
pink,Unalakleet,Norton Sound,63.86944,160.7878,3825,43,43,1990,25.69,637.42,40
pink,Unalakleet,Norton Sound,63.86944,160.7878,3825,43,43,1991,118.72,55.63,41
pink,Unalakleet,Norton Sound,63.86944,160.7878,3825,43,43,1993,13.57,72.56,43
pink,Unalakleet,Norton Sound,63.86944,160.7878,3825,43,43,1995,18.3,28.67,45